symbol,date,yoy,yoy_positive,turned_positive,fwd20,excess20,fwd60,excess60
3587.TWO,2019-05-07,0.3448,True,False,-0.168,-0.1066,0.0164,0.0121
3587.TWO,2019-06-11,0.1797,True,False,0.1464,0.1199,0.1174,0.0739
3587.TWO,2019-06-19,0.1797,True,False,0.1464,0.121,0.1202,0.0661
3587.TWO,2019-07-01,0.1797,True,False,0.2084,0.1901,0.0297,0.001
3587.TWO,2019-07-19,0.1869,True,False,-0.0757,-0.0491,0.0,-0.0584
3587.TWO,2019-08-30,0.1868,True,False,0.003,-0.0434,0.2806,0.1627
3587.TWO,2019-09-11,0.16,True,False,0.0841,0.0331,0.1884,0.074
3587.TWO,2019-09-16,0.16,True,False,0.0599,0.0154,0.2321,0.0965
3587.TWO,2019-09-18,0.16,True,False,0.0536,0.0195,0.2203,0.0802
3587.TWO,2019-09-24,0.16,True,False,0.1422,0.0932,0.2017,0.0564
3587.TWO,2019-10-08,0.16,True,False,0.0094,-0.0641,0.0695,-0.0594
3587.TWO,2019-10-18,0.2538,True,False,-0.0067,-0.0562,0.093,-0.0213
3587.TWO,2019-10-22,0.2538,True,False,0.0917,0.0364,0.1122,0.0118
3587.TWO,2019-11-05,0.2538,True,False,0.091,0.1002,-0.0806,-0.0942
3587.TWO,2019-11-18,0.1817,True,False,0.0658,0.0233,-0.0873,-0.1065
3587.TWO,2019-12-06,0.1817,True,False,-0.0936,-0.1296,-0.2655,-0.177
3587.TWO,2019-12-12,0.2787,True,False,-0.0581,-0.0732,-0.3993,-0.1835
3587.TWO,2019-12-17,0.2787,True,False,-0.0655,-0.0599,-0.4356,-0.1804
3587.TWO,2020-01-14,0.2168,True,False,-0.1313,-0.0916,-0.1807,-0.0247
3587.TWO,2020-04-20,0.1582,True,False,0.0349,0.0241,0.3059,0.148
3587.TWO,2020-04-27,0.1582,True,False,0.1016,0.0785,0.3144,0.1082
3587.TWO,2020-05-07,0.1582,True,False,0.0235,-0.0212,0.2696,0.0443
3587.TWO,2020-05-20,0.2078,True,False,-0.0145,-0.0766,0.1953,-0.0608
3587.TWO,2020-06-01,0.2078,True,False,0.0566,-0.0094,0.1279,-0.1095
3587.TWO,2020-06-05,0.2078,True,False,0.1167,0.0471,0.1796,0.0013
3587.TWO,2020-06-23,0.1809,True,False,0.1796,0.0665,0.1639,-0.023
3587.TWO,2020-06-30,0.1809,True,False,0.1674,0.0067,0.1882,0.033
3587.TWO,2020-07-24,0.1649,True,False,-0.124,-0.1677,-0.0686,-0.1442
3587.TWO,2020-07-29,0.1649,True,False,-0.0668,-0.0839,-0.0884,-0.123
3587.TWO,2020-08-05,0.1649,True,False,-0.0723,-0.0598,-0.155,-0.1463
3587.TWO,2020-09-01,0.2313,True,False,-0.0833,-0.0756,-0.0078,-0.1171
3587.TWO,2020-09-15,0.3025,True,False,-0.035,-0.0379,-0.009,-0.1405
3587.TWO,2020-09-21,0.3025,True,False,-0.0565,-0.0723,-0.071,-0.2064
3587.TWO,2020-10-13,0.2043,True,False,-0.0057,-0.0057,-0.0184,-0.1944
3587.TWO,2020-10-23,0.2043,True,False,0.0498,-0.0246,0.1576,-0.1091
3587.TWO,2020-11-05,0.2043,True,False,0.0585,-0.0296,0.123,-0.1123
3587.TWO,2020-11-13,0.1314,True,False,0.0011,-0.0858,0.153,-0.1616
3587.TWO,2020-11-30,0.1314,True,False,-0.065,-0.1242,0.2514,0.0614
3587.TWO,2020-12-09,0.1314,True,False,-0.0367,-0.1104,0.2611,0.1091
3587.TWO,2021-01-04,0.0907,True,False,0.0974,0.023,0.5865,0.4595
3587.TWO,2021-01-07,0.0907,True,False,0.1349,0.0763,0.6148,0.5109
3587.TWO,2021-02-17,0.0778,True,False,0.1089,0.1491,0.1485,0.2136
3587.TWO,2021-02-25,0.0778,True,False,0.0755,0.0987,0.1368,0.1659
3587.TWO,2021-03-15,0.0037,True,False,0.3153,0.2846,0.1261,0.1024
3587.TWO,2021-03-22,0.0037,True,False,0.1441,0.1104,0.0742,0.0645
3587.TWO,2021-03-25,0.0037,True,False,0.2035,0.1331,0.1416,0.1056
3587.TWO,2021-03-30,0.0037,True,False,0.1491,0.1318,0.1272,0.1147
3587.TWO,2021-04-14,0.1524,True,False,-0.2276,-0.1522,-0.1172,-0.1162
3587.TWO,2021-04-29,0.1524,True,False,-0.1444,-0.1102,0.1373,0.1644
3587.TWO,2021-05-25,0.0611,True,False,0.0081,-0.0116,0.1301,0.1238
3587.TWO,2021-05-27,0.0611,True,False,0.083,0.0575,0.1701,0.1886
3587.TWO,2021-06-04,0.0611,True,False,0.0403,0.021,0.2218,0.2005
3587.TWO,2021-06-08,0.0611,True,False,0.0367,0.0184,0.2816,0.246
3587.TWO,2021-06-17,0.0939,True,False,0.098,0.0727,0.2235,0.2065
3587.TWO,2021-06-24,0.0939,True,False,0.0814,0.0719,0.1458,0.1183
3587.TWO,2021-07-05,0.0939,True,False,0.1512,0.1608,0.0979,0.1212
3587.TWO,2021-07-08,0.0939,True,False,0.1776,0.174,0.1254,0.164
3587.TWO,2021-07-12,0.1111,True,False,0.097,0.0988,0.1338,0.1745
3587.TWO,2021-07-20,0.1111,True,False,-0.1007,-0.0824,0.0231,0.0275
3587.TWO,2021-07-23,0.1111,True,False,-0.0408,0.0093,0.051,0.0587
3587.TWO,2021-08-03,0.1111,True,False,0.0066,-0.0072,-0.0342,-0.015
3587.TWO,2021-08-25,0.1118,True,False,0.03,0.0035,-0.0257,-0.0727
3587.TWO,2021-09-09,0.1118,True,False,-0.003,0.0501,-0.0921,-0.1028
3587.TWO,2021-10-05,0.0922,True,False,-0.0342,-0.0617,0.0856,-0.0122
3587.TWO,2021-10-19,0.1149,True,False,-0.0891,-0.1201,0.0033,-0.0887
3587.TWO,2021-10-22,0.1149,True,False,-0.0797,-0.1259,-0.0299,-0.1435
3587.TWO,2021-11-22,0.0962,True,False,0.075,0.0876,0.0214,0.0257
3587.TWO,2021-12-07,0.0962,True,False,0.12,0.0671,0.0473,0.0787
3587.TWO,2021-12-28,0.1674,True,False,-0.1036,-0.0991,-0.0777,-0.036
3587.TWO,2022-01-06,0.1674,True,False,-0.1234,-0.1094,-0.0921,-0.0218
3587.TWO,2022-02-16,0.2338,True,False,-0.0373,0.0181,-0.1749,-0.0361
3587.TWO,2022-02-23,0.2338,True,False,-0.0034,0.0265,-0.1952,-0.0634
3587.TWO,2022-03-01,0.2338,True,False,0.0,0.0256,-0.1671,-0.0607
3587.TWO,2022-03-10,0.2338,True,False,-0.0381,-0.0095,-0.1327,-0.0773
3587.TWO,2022-03-18,0.222,True,False,-0.0288,0.0013,-0.147,-0.0471
3587.TWO,2022-03-28,0.222,True,False,-0.096,-0.0217,-0.2312,-0.0955
3587.TWO,2022-03-30,0.222,True,False,-0.1097,-0.039,-0.1984,-0.063
3587.TWO,2022-04-13,0.2121,True,False,-0.1614,-0.0592,-0.1865,-0.0251
3587.TWO,2022-09-12,0.1592,True,False,-0.0337,0.0937,0.1723,0.1732
3587.TWO,2022-09-20,0.1592,True,False,-0.1419,-0.0242,0.128,0.1125
3587.TWO,2022-09-22,0.1592,True,False,-0.1241,-0.0171,0.1207,0.1004
3587.TWO,2022-09-29,0.1592,True,False,-0.1071,-0.039,0.1786,0.1233
3587.TWO,2022-10-31,0.2426,True,False,0.0218,-0.1326,0.2727,0.0236
3587.TWO,2022-11-08,0.2426,True,False,0.1382,0.0033,0.3127,0.0975
3587.TWO,2022-11-16,0.3632,True,False,0.1643,0.1617,0.3143,0.252
3587.TWO,2022-11-22,0.3632,True,False,0.0833,0.1225,0.2743,0.2113
3587.TWO,2022-11-30,0.3632,True,False,0.1162,0.1708,0.3345,0.2782
3587.TWO,2022-12-23,0.2551,True,False,0.0758,-0.0419,0.1424,0.0248
3587.TWO,2022-12-27,0.2551,True,False,0.065,-0.0276,0.1548,0.0462
3587.TWO,2023-01-06,0.2551,True,False,0.1433,0.0563,0.2555,0.1666
3587.TWO,2023-01-16,0.143,True,False,0.1402,0.1064,0.1402,0.1359
3587.TWO,2023-01-30,0.143,True,False,0.1021,0.1133,0.1802,0.205
3587.TWO,2023-02-07,0.143,True,False,0.047,0.0369,0.0028,0.0128
3587.TWO,2023-02-14,0.1987,True,False,-0.0247,0.0132,-0.0055,0.0036
3587.TWO,2023-02-21,0.1987,True,False,-0.0136,-0.038,0.0761,0.0538
3587.TWO,2023-02-23,0.1987,True,False,0.071,0.0539,0.1721,0.1173
3587.TWO,2023-03-01,0.1987,True,False,0.0272,0.0168,0.1907,0.1287
3587.TWO,2023-03-08,0.1987,True,False,-0.0053,-0.0112,0.2267,0.1735
3587.TWO,2023-03-24,0.4097,True,False,-0.0267,0.0232,0.2246,0.1628
3587.TWO,2023-04-11,0.2419,True,False,-0.0497,-0.0245,0.2633,0.2066
3587.TWO,2023-05-02,0.2419,True,False,0.112,0.0351,0.2787,0.1624
3587.TWO,2023-05-23,0.3865,True,False,0.1959,0.1275,0.5196,0.4913
3587.TWO,2023-06-09,0.3865,True,False,0.0712,0.0603,0.3767,0.3764
3587.TWO,2023-06-13,0.4342,True,False,0.0491,0.054,0.292,0.3333
3587.TWO,2023-06-21,0.4342,True,False,0.0871,0.0985,0.2009,0.2216
3587.TWO,2023-06-30,0.4342,True,False,0.1893,0.1715,0.1757,0.2047
3587.TWO,2023-07-17,0.2827,True,False,0.1781,0.2196,0.0547,0.0789
3587.TWO,2023-07-19,0.2827,True,False,0.1594,0.1916,-0.004,0.0131
3587.TWO,2023-07-28,0.2827,True,False,0.1559,0.1879,-0.1407,-0.0808
3587.TWO,2023-08-08,0.2827,True,False,0.0854,0.0897,-0.2313,-0.2191
3587.TWO,2023-08-11,0.2574,True,False,0.0751,0.091,-0.2218,-0.229
3587.TWO,2023-08-21,0.2574,True,False,-0.0611,-0.0855,-0.2426,-0.3044
3587.TWO,2023-09-05,0.2574,True,False,-0.1525,-0.1165,-0.2115,-0.2538
3587.TWO,2023-10-06,0.1704,True,False,-0.1893,-0.2087,-0.1599,-0.228
3587.TWO,2023-10-12,0.074,True,False,-0.1989,-0.1985,-0.1822,-0.2203
3587.TWO,2023-11-17,0.0297,True,False,0.0168,-0.0038,0.1447,0.0417
3587.TWO,2023-11-29,0.0297,True,False,-0.0233,-0.0584,0.2331,0.0771
3587.TWO,2023-12-08,0.0297,True,False,-0.0338,-0.0467,0.1118,-0.0993
3587.TWO,2023-12-14,0.0696,True,False,-0.0167,-0.013,0.1234,-0.054
3587.TWO,2024-01-09,0.0696,True,False,0.1048,0.0096,0.2683,0.0708
3587.TWO,2024-01-15,0.1437,True,False,0.0898,0.0005,0.1178,-0.0429
3587.TWO,2024-01-29,0.1437,True,False,0.1161,0.0003,0.0174,-0.1555
3587.TWO,2024-02-01,0.1437,True,False,0.1059,-0.0441,0.0059,-0.1973
3587.TWO,2024-02-15,0.1101,True,False,-0.0133,-0.0881,0.0,-0.1707
3587.TWO,2024-02-22,0.1101,True,False,-0.0287,-0.1295,-0.0394,-0.2299
3587.TWO,2024-03-01,0.1101,True,False,-0.0217,-0.1268,0.0018,-0.1946
3587.TWO,2024-03-27,0.0076,True,False,0.078,0.0885,-0.0254,-0.1919
3587.TWO,2024-04-01,0.0076,True,False,0.0536,0.0615,0.0321,-0.1524
3587.TWO,2024-04-12,0.0529,True,False,-0.1858,-0.1932,-0.0856,-0.3049
3587.TWO,2024-04-17,0.0529,True,False,-0.1548,-0.2187,-0.0724,-0.3198
3587.TWO,2024-04-24,0.0529,True,False,-0.0888,-0.1844,-0.071,-0.2684
3587.TWO,2024-05-23,0.0233,True,False,-0.0271,-0.1281,0.0926,0.0144
3587.TWO,2024-05-27,0.0233,True,False,-0.0411,-0.1044,0.0733,0.0223
3587.TWO,2024-05-31,0.0233,True,False,0.0505,-0.0736,0.1195,0.0115
3587.TWO,2024-06-13,0.0527,True,False,0.0603,-0.0727,0.0287,0.0623
3587.TWO,2024-06-17,0.0527,True,False,0.0695,-0.0232,0.0289,0.0693
3587.TWO,2024-06-28,0.0527,True,False,-0.0026,0.0239,0.014,0.0019
3587.TWO,2024-07-05,0.0527,True,False,-0.1266,-0.0044,-0.0062,0.0316
3587.TWO,2024-07-11,0.0597,True,False,0.0234,0.1407,0.0142,0.0617
3587.TWO,2024-07-30,0.0597,True,False,0.085,0.0859,0.0203,-0.0652
3587.TWO,2024-08-09,0.0597,True,False,0.0,0.0063,-0.0111,-0.1428
3587.TWO,2024-08-23,0.1362,True,False,-0.0769,-0.0896,-0.1179,-0.1848
3587.TWO,2024-08-27,0.1362,True,False,-0.063,-0.1035,-0.1124,-0.1645
3587.TWO,2024-09-19,0.0565,True,False,0.0307,-0.0645,-0.0975,-0.1916
3587.TWO,2024-09-25,0.0565,True,False,0.0036,-0.0406,-0.0836,-0.1372
3587.TWO,2024-10-01,0.0565,True,False,-0.0307,-0.0817,-0.1013,-0.1786
3596.TW,2018-02-02,-0.3574,False,False,0.0629,0.0623,0.1611,0.1894
3596.TW,2018-02-21,0.081,True,True,0.0458,0.0207,0.245,0.2469
3596.TW,2018-03-06,0.081,True,True,0.0057,0.0136,0.4038,0.3983
3596.TW,2018-03-09,0.081,True,True,0.0243,0.0243,0.3165,0.3092
3596.TW,2018-03-29,-0.1573,False,False,0.0693,0.1022,0.2547,0.2797
3596.TW,2018-04-09,-0.1573,False,False,0.0444,0.0712,0.3333,0.3431
3596.TW,2018-04-30,0.0939,True,True,0.0988,0.0756,0.341,0.2728
3596.TW,2018-05-10,0.0939,True,True,0.1815,0.1468,0.2244,0.1548
3596.TW,2018-05-18,0.4866,True,False,0.1937,0.1814,0.0871,0.0413
3596.TW,2018-06-01,0.4866,True,False,0.0709,0.0746,-0.0575,-0.1179
3596.TW,2018-06-12,0.6576,True,False,-0.0602,-0.0505,-0.2133,-0.2766
3596.TW,2018-06-29,0.6576,True,False,0.0345,-0.0265,-0.2444,-0.3195
3596.TW,2018-07-06,0.6576,True,False,0.0035,-0.0622,-0.2287,-0.3167
3596.TW,2018-07-26,0.2669,True,False,-0.2053,-0.2059,-0.338,-0.2698
3596.TW,2018-11-09,0.436,True,False,0.3316,0.3618,0.6755,0.6783
3596.TW,2018-11-19,0.5115,True,False,0.2661,0.2759,0.5407,0.5063
3596.TW,2018-11-26,0.5115,True,False,0.2082,0.2272,0.4459,0.4068
3596.TW,2018-12-07,0.5115,True,False,0.0199,0.0437,0.1788,0.1116
3596.TW,2018-12-11,0.2538,True,False,0.0349,0.0383,0.1841,0.1057
3596.TW,2018-12-19,0.2538,True,False,0.1678,0.1671,0.2765,0.2102
3596.TW,2018-12-21,0.2538,True,False,0.0849,0.0697,0.2601,0.1654
3596.TW,2018-12-27,0.2538,True,False,0.1685,0.1361,0.2731,0.1549
3596.TW,2019-01-08,0.2538,True,False,0.2338,0.1804,0.2078,0.0494
3596.TW,2019-01-15,0.7839,True,False,0.1616,0.1109,0.1692,0.0353
3596.TW,2019-01-24,0.7839,True,False,0.052,0.0128,-0.0012,-0.1126
3596.TW,2019-03-22,1.04,True,False,0.0141,-0.0325,-0.0445,-0.0634
3596.TW,2019-04-03,1.04,True,False,-0.103,-0.1298,0.0085,-0.0202
3596.TW,2019-04-10,1.04,True,False,-0.1326,-0.1332,-0.0042,-0.0091
3596.TW,2019-04-16,0.8107,True,False,-0.128,-0.0994,0.0021,-0.007
3596.TW,2019-04-23,0.8107,True,False,-0.1027,-0.0467,0.0107,0.0149
3596.TW,2019-05-23,0.3571,True,False,0.0306,-0.0201,0.241,0.182
3596.TW,2019-06-10,0.3571,True,False,0.0592,0.027,0.2485,0.2125
3596.TW,2019-06-20,0.0769,True,False,0.0726,0.0498,0.0999,0.0489
3596.TW,2019-06-27,0.0769,True,False,0.2528,0.2158,0.1186,0.071
3596.TW,2019-07-10,0.0769,True,False,0.1246,0.1467,-0.0011,-0.0624
3596.TW,2019-07-19,0.1694,True,False,0.0742,0.1007,0.0047,-0.0538
3596.TW,2019-07-31,0.1694,True,False,0.0198,0.047,-0.085,-0.1732
3596.TW,2019-08-07,0.1694,True,False,0.0392,-0.0022,-0.1219,-0.2869
3596.TW,2019-08-14,0.2075,True,False,-0.0686,-0.1135,-0.099,-0.2378
3596.TW,2019-08-23,0.2075,True,False,-0.1,-0.1451,-0.1062,-0.2488
3596.TW,2019-08-29,0.2075,True,False,-0.1305,-0.1976,-0.0894,-0.2434
3596.TW,2019-09-02,0.2075,True,False,-0.1349,-0.1703,-0.0851,-0.2091
3596.TW,2019-10-18,0.0485,True,False,-0.0129,-0.0624,-0.0414,-0.1556
3596.TW,2019-10-28,0.0485,True,False,-0.0251,-0.0632,-0.1618,-0.1949
3596.TW,2019-10-30,0.0485,True,False,0.0084,-0.0289,-0.1975,-0.2208
3596.TW,2019-11-22,-0.109,False,False,-0.0128,-0.0604,-0.1285,-0.1264
3596.TW,2019-12-13,0.0728,True,True,-0.058,-0.0694,-0.3953,-0.1257
3596.TW,2019-12-26,0.0728,True,True,-0.1586,-0.1195,-0.2487,-0.0537
3596.TW,2020-05-11,0.0066,True,True,-0.0647,-0.1171,-0.053,-0.2883
3596.TW,2020-08-07,-0.0982,False,False,0.1029,0.123,0.2167,0.2024
3596.TW,2020-08-21,0.0598,True,True,0.0509,0.0266,0.1893,0.077
3596.TW,2020-09-18,0.2608,True,False,0.0957,0.0895,0.0698,-0.0627
3596.TW,2020-10-05,0.2608,True,False,0.1315,0.1165,0.051,-0.1125
3596.TW,2020-11-04,0.4563,True,False,-0.0308,-0.118,-0.0617,-0.3164
3596.TW,2020-11-06,0.4563,True,False,-0.0299,-0.1292,-0.0607,-0.3128
3596.TW,2020-11-12,0.2891,True,False,-0.0341,-0.1242,-0.0432,-0.3091
3596.TW,2020-12-07,0.2891,True,False,-0.0051,-0.0574,0.003,-0.1642
3596.TW,2020-12-09,0.2891,True,False,-0.0152,-0.0889,-0.003,-0.1551
3596.TW,2021-01-04,0.1517,True,False,-0.0156,-0.09,0.3087,0.1817
3596.TW,2021-01-28,0.0987,True,False,-0.0085,-0.0162,0.0977,0.0356
3596.TW,2021-02-01,0.0987,True,False,0.0201,-0.0101,0.0137,0.0241
3596.TW,2021-02-05,0.0987,True,False,0.0493,0.0538,0.002,0.0205
3596.TW,2021-03-10,0.2232,True,False,0.285,0.2452,0.0661,0.0312
3596.TW,2021-03-30,0.4936,True,False,0.0324,0.0151,0.018,0.0055
3596.TW,2021-04-28,0.3632,True,False,-0.1693,-0.1205,-0.0439,-0.0268
3596.TW,2021-05-31,0.1389,True,False,0.0991,0.0954,-0.0702,-0.0555
3596.TW,2021-06-10,0.1389,True,False,0.0,-0.0011,-0.0945,-0.1284
3596.TW,2021-06-18,0.259,True,False,0.0961,0.0823,-0.0871,-0.1183
3596.TW,2021-06-23,0.259,True,False,0.1032,0.1032,-0.0921,-0.1217
3596.TW,2021-06-25,0.259,True,False,0.0988,0.0911,-0.0877,-0.1162
3596.TW,2021-07-14,0.2158,True,False,-0.1816,-0.1606,-0.1189,-0.0765
3596.TW,2021-07-21,0.2158,True,False,-0.1771,-0.1639,-0.1661,-0.1598
3596.TW,2021-10-07,0.0079,True,True,0.1848,0.1644,0.3518,0.2701
3596.TW,2021-10-22,0.024,True,False,0.1768,0.1306,0.2677,0.1541
3596.TW,2021-11-04,0.024,True,False,-0.0649,-0.1064,0.0909,0.0183
3596.TW,2021-11-15,0.004,True,False,-0.0252,-0.0291,0.0504,0.0027
3596.TW,2021-11-19,0.004,True,False,0.0773,0.0836,0.0558,0.0378
3596.TW,2021-12-09,0.004,True,False,0.1062,0.0738,0.0044,0.053
3596.TW,2021-12-27,0.0306,True,False,-0.0593,-0.0635,-0.0395,-0.0104
3596.TW,2021-12-29,0.0306,True,False,-0.0233,-0.0196,-0.0736,-0.0105
3596.TW,2022-02-07,0.1307,True,False,-0.1508,-0.0724,-0.131,-0.021
3596.TW,2022-02-16,0.0438,True,False,-0.0941,-0.0387,-0.0627,0.0761
3596.TW,2022-03-21,0.1042,True,False,0.0823,0.114,0.0823,0.2001
3596.TW,2022-03-24,0.1042,True,False,0.0766,0.14,0.1021,0.2362
3596.TW,2022-04-08,0.1042,True,False,-0.128,-0.0537,-0.1427,0.0323
3596.TW,2022-04-19,0.0655,True,False,0.0124,0.0601,0.053,0.1894
3596.TW,2022-05-18,-0.1873,False,False,0.0,0.0255,0.0532,0.0811
3596.TW,2022-05-30,-0.1873,False,False,-0.0163,0.0518,-0.0205,0.0437
3596.TW,2022-06-14,0.3771,True,True,-0.0151,0.0968,-0.0751,-0.0232
3596.TW,2022-06-17,0.3771,True,True,0.0065,0.0508,-0.0191,0.009
3596.TW,2022-06-21,0.3771,True,True,-0.0549,-0.0051,-0.0751,-0.0217
3596.TW,2022-07-08,0.3771,True,True,0.087,0.013,-0.1696,-0.0881
3596.TW,2022-07-20,0.2482,True,False,-0.0169,-0.0807,-0.1797,-0.0667
3596.TW,2022-07-25,0.2482,True,False,-0.0466,-0.0773,-0.1839,-0.0403
3596.TW,2022-07-27,0.2482,True,False,-0.0625,-0.0748,-0.2425,-0.0916
3596.TW,2022-09-08,0.385,True,False,-0.1184,-0.0582,-0.0702,-0.1096
3596.TW,2022-09-16,0.3149,True,False,-0.1511,-0.0391,-0.1048,-0.1168
3596.TW,2023-03-06,0.0979,True,False,-0.0274,-0.0315,0.0639,0.0121
3596.TW,2023-05-05,0.0414,True,False,0.0787,0.0027,0.2709,0.156
3596.TW,2023-05-12,0.43,True,False,0.0444,-0.046,0.2902,0.189
3596.TW,2023-05-16,0.43,True,False,0.0489,-0.0603,0.2622,0.1817
3596.TW,2023-05-24,0.43,True,False,0.0396,-0.034,0.3252,0.2989
3596.TW,2023-06-08,0.43,True,False,0.1186,0.1139,0.3459,0.3345
3596.TW,2023-06-19,-0.0336,False,False,0.1181,0.1228,0.56,0.5786
3596.TW,2023-06-27,-0.0336,False,False,0.1263,0.1121,0.5382,0.5563
3596.TW,2023-07-10,-0.0336,False,False,0.0996,0.0886,0.2988,0.3284
3596.TW,2023-07-24,0.0621,True,True,0.0706,0.0962,0.171,0.1855
3596.TW,2023-07-28,0.0621,True,True,0.0833,0.1154,0.1742,0.2341
3596.TW,2023-08-07,0.0621,True,True,0.0886,0.1022,0.1734,0.2046
3596.TW,2023-08-15,0.0676,True,False,0.2263,0.2235,0.1971,0.1806
3596.TW,2023-08-29,0.0676,True,False,0.1216,0.153,0.1216,0.0808
3596.TW,2023-09-04,0.0676,True,False,0.0881,0.1138,0.1085,0.0722
3596.TW,2023-11-03,0.073,True,False,-0.024,-0.0746,0.0359,-0.0775
3596.TW,2023-11-14,0.0571,True,False,0.0118,-0.0076,-0.0029,-0.1238
3596.TW,2023-11-21,0.0571,True,False,0.0293,0.0229,0.0762,-0.0335
3596.TW,2023-12-11,0.058,True,False,-0.0059,-0.0197,0.1157,-0.0776
3596.TW,2024-01-15,0.0984,True,False,-0.0175,-0.1068,0.0146,-0.1461
3596.TW,2024-01-22,0.0984,True,False,0.0484,-0.0226,-0.0199,-0.2068
3596.TW,2024-01-25,0.0984,True,False,0.0514,-0.0407,-0.0229,-0.1799
3596.TW,2024-02-01,0.0984,True,False,0.0114,-0.1386,-0.0971,-0.3003
3596.TW,2024-02-22,0.2067,True,False,0.1148,0.014,-0.0756,-0.2661
3596.TW,2024-03-04,0.2067,True,False,0.0801,0.009,-0.0856,-0.2282
3596.TW,2024-03-13,0.1401,True,False,-0.0107,-0.0548,-0.1394,-0.2557
3596.TW,2024-04-01,0.1401,True,False,-0.1253,-0.1174,-0.1714,-0.3559
3596.TW,2024-05-22,0.0646,True,False,-0.0152,-0.1313,-0.0689,-0.1547
3596.TW,2024-05-24,0.0646,True,False,-0.0092,-0.0877,-0.0571,-0.1282
3596.TW,2024-06-17,-0.0103,False,False,-0.0851,-0.1779,-0.1232,-0.0828
3596.TW,2024-07-04,-0.0103,False,False,-0.1544,0.0167,-0.072,-0.0307
3596.TW,2024-07-08,-0.0103,False,False,-0.1343,-0.019,-0.0493,-0.0051
3653.TW,2018-01-03,0.1278,True,False,0.0278,-0.014,-0.038,-0.0576
3653.TW,2018-01-12,-0.0246,False,False,-0.1071,-0.0713,-0.0629,-0.0478
3653.TW,2018-01-18,-0.0246,False,False,-0.075,-0.0496,-0.1315,-0.0712
3653.TW,2018-01-23,-0.0246,False,False,-0.0657,-0.0154,-0.1071,-0.0295
3653.TW,2018-02-01,-0.0246,False,False,-0.041,-0.0281,-0.1271,-0.0843
3653.TW,2018-05-28,0.2698,True,False,-0.0669,-0.0486,-0.0766,-0.1138
3653.TW,2018-06-14,0.36,True,False,-0.0474,-0.067,0.1718,0.1061
3653.TW,2018-07-13,0.346,True,False,-0.0144,-0.0512,0.0017,-0.0024
3653.TW,2018-07-24,0.346,True,False,-0.0556,-0.0538,-0.0614,0.0041
3653.TW,2018-09-03,0.309,True,False,0.1505,0.1551,0.1172,0.2277
3653.TW,2018-09-14,0.2815,True,False,-0.2524,-0.1692,-0.0194,0.113
3653.TW,2018-10-01,0.2815,True,False,-0.3741,-0.2436,-0.0552,0.1005
3653.TW,2018-11-08,0.2373,True,False,0.0029,0.0505,0.3009,0.3137
3653.TW,2018-11-16,0.2473,True,False,0.1584,0.1792,0.4649,0.4319
3653.TW,2018-11-26,0.2473,True,False,0.1869,0.2059,0.4015,0.3623
3653.TW,2018-12-07,0.2473,True,False,0.0909,0.1148,0.5441,0.4769
3653.TW,2018-12-11,0.2716,True,False,0.0421,0.0454,0.4913,0.4129
3653.TW,2018-12-17,0.2716,True,False,0.0234,0.0287,0.4101,0.3424
3653.TW,2018-12-21,0.2716,True,False,0.0175,0.0023,0.4787,0.3839
3653.TW,2019-01-07,0.2716,True,False,0.1207,0.0681,0.5756,0.431
3653.TW,2019-01-15,0.4705,True,False,0.1737,0.1229,0.4311,0.2972
3653.TW,2019-01-25,0.4705,True,False,0.1941,0.1721,0.3529,0.2443
3653.TW,2019-01-30,0.4705,True,False,0.1814,0.1424,0.2053,0.1091
3653.TW,2019-02-22,0.3841,True,False,0.1225,0.1005,-0.0098,-0.015
3653.TW,2019-03-06,0.3841,True,False,0.31,0.2684,0.155,0.1342
3653.TW,2019-03-15,0.151,True,False,0.1429,0.0849,0.0876,0.0689
3653.TW,2019-03-28,0.151,True,False,-0.0173,-0.0721,0.0216,-0.0019
3653.TW,2019-04-01,0.151,True,False,0.0042,-0.0352,0.0,-0.0131
3653.TW,2019-04-15,0.0702,True,False,-0.196,-0.1691,-0.032,-0.0363
3653.TW,2019-05-29,0.014,True,False,0.0909,0.029,0.4672,0.4029
3653.TW,2019-06-10,0.014,True,False,-0.0331,-0.0653,0.1937,0.1577
3653.TW,2019-06-19,0.1716,True,False,0.0875,0.0621,0.1908,0.1366
3653.TW,2019-06-27,0.1716,True,False,0.1458,0.1088,0.1736,0.1261
3653.TW,2019-07-01,0.1716,True,False,0.084,0.0657,0.0773,0.0487
3653.TW,2019-07-10,0.1716,True,False,0.1215,0.1436,0.1937,0.1324
3653.TW,2019-07-15,0.1369,True,False,0.1207,0.1546,0.1449,0.0818
3653.TW,2019-08-07,0.1369,True,False,0.072,0.0306,0.4773,0.3123
3653.TW,2019-08-23,0.1626,True,False,-0.1274,-0.1725,0.172,0.0294
3653.TW,2019-08-29,0.1626,True,False,-0.1467,-0.2137,0.3167,0.1627
3653.TW,2019-09-20,0.0695,True,False,-0.007,-0.0513,0.4021,0.2427
3653.TW,2019-10-04,0.0695,True,False,0.3273,0.2363,0.7055,0.5669
3653.TW,2019-10-23,0.1655,True,False,0.2958,0.2415,0.5563,0.4563
3653.TW,2019-11-05,0.1655,True,False,0.0274,0.0365,0.1699,0.1563
3653.TW,2019-11-15,0.3863,True,False,0.0232,-0.0266,0.2371,0.2069
