symbol,market,date,gap_type,gap_size,vol_ratio,vol_confirmed,makes_new_high,fast_filled,unfilled_10d,excess10,excess20,excess60,post20,post60
AVGO,us,2022-09-13,down,0.012,1.6,True,False,False,False,0.0023,-0.0513,0.0339,-0.0693,0.1499
AVGO,us,2022-10-04,up,0.0107,1.04,False,False,False,False,-0.0757,-0.0423,0.153,0.1323,0.264
AVGO,us,2022-10-07,down,0.0112,1.09,False,False,False,False,-0.055,-0.0269,0.1641,0.0874,0.2197
AVGO,us,2022-11-10,up,0.0171,1.51,True,True,False,True,0.0267,0.0789,0.1525,0.0951,0.1105
AVGO,us,2022-12-09,up,0.0161,1.7,True,False,False,True,0.0445,0.0666,0.1522,0.0146,0.1347
AVGO,us,2022-12-13,up,0.0147,1.79,True,True,False,False,0.0208,0.0355,0.1255,0.0076,0.102
AVGO,us,2023-03-03,up,0.0246,2.22,True,True,False,True,0.0286,0.0044,0.2352,-0.06,0.2389
AVGO,us,2023-05-26,up,0.02,3.33,True,True,False,True,0.0196,0.0071,0.0256,0.014,-0.022
AVGO,us,2024-01-02,down,0.0114,0.62,False,False,False,False,0.0176,0.0655,0.1162,0.088,0.138
AVGO,us,2024-02-22,up,0.0394,1.57,True,True,False,True,0.0638,0.0053,0.0273,-0.0541,-0.0849
AVGO,us,2024-03-21,up,0.0217,1.84,True,False,False,True,0.0009,-0.0545,0.309,-0.032,0.179
AVGO,us,2024-06-13,up,0.0974,2.81,True,True,False,True,-0.0472,-0.0143,-0.1294,-0.0654,0.0396
AVGO,us,2024-06-17,up,0.0179,2.35,True,True,True,False,-0.0976,-0.1657,-0.1226,-0.0339,0.0324
AVGO,us,2024-07-17,down,0.0214,0.9,False,False,False,False,0.0411,0.0346,0.1568,-0.0292,0.0151
AVGO,us,2024-09-06,down,0.044,3.08,True,False,False,False,0.1982,0.23,0.0989,0.0226,0.3933
AVGO,us,2024-12-13,up,0.1599,4.29,True,True,False,True,0.0739,0.0326,-0.0624,-0.1132,-0.2274
AVGO,us,2025-01-27,down,0.0971,3.15,True,False,False,False,0.1537,0.0106,-0.0181,-0.1103,-0.0565
AVGO,us,2025-01-30,up,0.0106,1.38,False,False,False,True,0.0856,-0.0573,-0.018,-0.0938,-0.0165
AVGO,us,2025-02-05,up,0.02,0.93,False,False,False,False,-0.0329,-0.1744,-0.0604,-0.0836,0.0349
AVGO,us,2025-04-03,down,0.0125,1.31,False,False,False,False,0.1294,0.2662,0.5688,0.2082,0.4568
AVGO,us,2025-04-16,down,0.0112,0.89,False,False,False,False,0.0677,0.2091,0.4257,0.1714,0.3699
AVGO,us,2025-04-21,down,0.0113,0.63,False,False,False,False,0.111,0.23,0.5017,0.2218,0.3417
AVGO,us,2025-04-23,up,0.0311,0.66,False,False,False,True,0.1097,0.21,0.4551,0.2123,0.329
AVGO,us,2025-05-01,up,0.0157,0.72,False,True,False,True,0.1217,0.1714,0.3699,0.058,0.2562
AVGO,us,2025-05-12,up,0.0282,1.21,False,True,False,True,0.0495,0.0696,0.2864,0.0957,0.1535
AVGO,us,2025-06-06,down,0.0144,1.81,True,False,False,False,0.0255,0.0649,0.1499,0.05,0.2658
AVGO,us,2025-06-24,up,0.0179,1.23,False,True,False,True,0.0251,0.0303,0.2179,0.0716,0.1437
AVGO,us,2025-09-05,up,0.0733,3.64,True,True,False,True,0.0017,-0.0247,0.1009,0.0134,-0.0388
AVGO,us,2025-10-24,up,0.0124,0.78,False,False,False,False,-0.004,-0.0124,-0.0994,0.129,-0.1226
AVGO,us,2025-12-12,down,0.0309,3.22,True,False,False,False,-0.0393,-0.0335,-0.0446,-0.0572,-0.0529
BA,us,2018-01-31,up,0.0342,1.86,True,True,False,False,0.0216,0.042,0.0173,-0.0632,-0.0181
BA,us,2018-05-21,up,0.0182,1.53,True,True,True,False,-0.0168,-0.075,-0.1193,-0.0646,-0.087
BA,us,2018-06-19,down,0.0148,1.69,True,False,False,False,-0.0073,0.0358,-0.0085,0.0228,0.031
BA,us,2018-12-03,up,0.0253,1.56,True,False,True,False,-0.0019,-0.0158,0.2019,0.0577,0.0223
BA,us,2018-12-06,down,0.0237,1.98,True,False,False,False,0.0272,0.0404,0.2515,0.0736,0.0568
BA,us,2019-01-30,up,0.0346,3.03,True,True,False,True,0.0366,0.099,-0.1143,-0.1132,-0.1835
BA,us,2019-03-11,down,0.0309,6.55,True,False,False,False,-0.0804,-0.1055,-0.1438,-0.04,-0.0497
BA,us,2019-04-08,down,0.0285,1.17,False,False,False,False,-0.0155,-0.0432,-0.0878,-0.0136,-0.0542
BA,us,2019-09-03,down,0.0195,1.03,False,False,False,False,0.049,0.0446,-0.0253,-0.0323,-0.1334
BA,us,2019-10-21,down,0.0284,3.72,True,False,False,False,0.0359,0.0824,-0.0998,0.0016,-0.1401
BA,us,2019-12-16,down,0.0143,3.55,True,False,False,False,-0.0161,-0.0237,-0.3235,-0.0256,-0.2917
BA,us,2020-02-24,down,0.0257,1.07,False,False,False,False,-0.1359,-0.3633,-0.5006,-0.3166,-0.3828
BA,us,2020-02-27,down,0.0101,1.93,True,False,False,False,-0.2959,-0.2557,-0.5209,-0.1472,0.1783
BA,us,2020-03-09,down,0.0333,1.54,True,False,False,False,-0.3528,-0.3166,-0.3828,0.0661,0.4251
BA,us,2020-03-16,down,0.0643,2.17,True,False,False,False,0.0776,-0.1023,0.2316,-0.2298,-0.007
BA,us,2020-03-24,up,0.0143,1.72,True,False,False,True,0.0185,-0.0908,0.2238,-0.2114,0.0943
BA,us,2020-03-25,up,0.1019,2.69,True,False,False,False,-0.1851,-0.2631,-0.0779,-0.1739,0.1173
BA,us,2020-03-30,down,0.0111,1.45,False,False,False,False,-0.1587,-0.2298,-0.007,-0.1221,0.1163
BA,us,2020-04-01,down,0.031,1.1,False,False,False,False,-0.1068,-0.1011,0.0764,-0.1083,0.1755
BA,us,2020-04-17,up,0.0123,1.16,False,False,True,False,-0.1205,-0.2195,0.0511,0.0546,0.1402
BA,us,2020-05-04,down,0.0101,0.8,False,False,False,False,-0.01,0.0798,0.1112,0.3993,0.1464
BA,us,2020-05-18,up,0.0321,1.37,False,False,False,True,0.0876,0.3993,0.1464,0.1903,-0.0119
BA,us,2020-05-26,up,0.0108,0.94,False,True,False,True,0.425,0.2502,0.037,-0.1591,-0.3136
BA,us,2020-06-04,up,0.0208,2.01,True,True,False,False,0.042,-0.0261,-0.177,-0.1229,-0.2305
BA,us,2020-06-05,up,0.0464,2.7,True,True,False,False,-0.0604,-0.0825,-0.2623,-0.1182,-0.228
BA,us,2020-06-11,down,0.0264,2.09,True,False,False,False,0.0018,-0.0115,-0.1384,-0.0504,-0.1741
BA,us,2020-06-29,up,0.0139,1.14,False,False,False,False,-0.1222,-0.1765,-0.2866,-0.0426,-0.1581
BA,us,2020-09-21,down,0.0136,1.08,False,False,False,False,0.0559,0.0228,0.3375,-0.1039,0.1661
BA,us,2020-09-28,up,0.0185,1.84,True,False,False,True,-0.0469,-0.0472,0.2137,0.0657,0.1908
BA,us,2020-10-16,up,0.0166,1.3,False,False,False,False,-0.0774,0.0869,0.1399,0.3505,0.2046
BA,us,2020-11-09,up,0.0864,3.02,True,True,False,True,0.1712,0.2749,0.0611,0.0025,-0.081
BA,us,2020-11-16,up,0.0218,2.06,True,True,False,True,0.0429,0.1145,-0.0452,-0.0035,-0.0155
BA,us,2021-01-04,down,0.0118,1.24,False,False,False,False,0.0127,-0.0434,0.1783,-0.0135,0.0898
BA,us,2021-01-27,down,0.0115,1.55,True,False,False,False,0.0503,0.0944,0.1119,0.1803,0.0254
BA,us,2021-05-11,down,0.0102,1.23,False,False,False,False,0.0421,0.0658,-0.0654,-0.002,-0.1739
BA,us,2021-05-21,up,0.0129,1.27,False,False,False,True,0.0585,0.027,-0.1273,-0.0942,-0.2043
BA,us,2021-05-27,up,0.0194,1.43,False,True,False,True,-0.0256,-0.03,-0.195,-0.0698,-0.2011
BA,us,2021-06-01,up,0.0102,1.03,False,True,False,False,-0.0436,-0.0969,-0.2055,-0.1207,-0.1934
BA,us,2021-06-28,down,0.0128,1.55,True,False,False,False,-0.068,-0.1007,-0.1234,0.0169,-0.0157
BA,us,2021-07-19,down,0.0252,1.76,True,False,False,False,0.059,0.0549,0.0565,-0.0675,-0.1142
BA,us,2021-07-28,up,0.0249,1.45,False,False,True,False,0.0229,-0.0685,-0.1114,-0.1184,-0.166
BA,us,2021-11-05,up,0.0134,1.96,True,False,False,False,-0.0468,-0.062,-0.055,-0.0935,0.0666
BA,us,2021-11-15,up,0.0142,2.4,True,True,False,False,-0.1258,-0.1526,-0.0262,-0.0224,0.0541
BA,us,2021-11-26,down,0.036,1.71,True,False,False,False,0.0037,-0.0236,0.0634,0.0284,-0.0404
BA,us,2022-03-21,down,0.0149,2.44,True,False,False,False,0.0005,-0.001,-0.134,-0.1082,-0.1143
BA,us,2022-03-29,up,0.0103,0.78,False,False,False,False,-0.04,-0.1071,-0.1185,-0.1621,-0.1033
BA,us,2022-04-06,down,0.0107,0.85,False,False,False,False,0.0318,-0.0848,-0.0886,-0.1867,-0.0368
BA,us,2022-04-27,down,0.0336,4.63,True,False,False,False,-0.1035,-0.1621,0.062,0.0114,0.226
BA,us,2022-06-10,down,0.0113,0.8,False,False,False,False,0.0911,0.1775,0.2031,0.1181,0.0578
BA,us,2022-06-13,down,0.0284,1.77,True,False,False,False,0.1777,0.2279,0.2896,0.0718,0.0129
BA,us,2022-06-15,up,0.0134,2.47,True,False,False,True,0.0233,0.0848,0.0985,0.0731,-0.0383
BA,us,2022-08-01,up,0.0276,1.88,True,True,False,True,-0.0358,-0.0018,-0.0735,-0.0525,0.1006
BA,us,2022-08-22,down,0.0142,0.72,False,False,False,False,0.0132,-0.0151,0.135,-0.0951,0.1262
BA,us,2022-09-13,down,0.0144,1.61,True,False,False,False,-0.0626,-0.0206,0.1939,0.0908,0.4694
BA,us,2022-09-16,down,0.0112,1.71,True,False,False,False,-0.0872,-0.0048,0.2562,0.0988,0.4915
BA,us,2022-09-23,down,0.0152,1.37,False,False,False,False,0.0028,0.0594,0.3771,0.1955,0.5063
BA,us,2022-10-04,up,0.0171,0.97,False,False,False,False,0.0468,0.0566,0.3958,0.203,0.4804
BA,us,2023-02-24,down,0.0197,1.71,True,False,False,False,0.0512,-0.0053,-0.0214,-0.0275,-0.0926
BA,us,2023-03-15,down,0.0136,1.92,True,False,False,False,0.0143,0.0114,-0.0122,-0.0368,-0.0905
BA,us,2023-04-14,down,0.0341,3.14,True,False,False,False,0.0167,-0.0029,-0.009,-0.0251,0.0266
BA,us,2023-07-26,up,0.0324,4.33,True,True,False,True,0.0432,0.0093,-0.1543,-0.0897,-0.1625
BA,us,2023-08-24,down,0.0128,2.16,True,False,False,False,-0.0475,-0.0789,-0.0781,-0.0806,0.083
BA,us,2023-10-13,down,0.0141,1.5,True,False,False,False,0.02,0.0424,0.1233,0.1138,-0.0697
BA,us,2023-11-13,up,0.0266,2.31,True,True,False,True,0.0537,0.1612,-0.1204,0.127,-0.2149
BA,us,2024-01-08,down,0.0457,5.22,True,False,False,False,-0.098,-0.13,-0.284,-0.0724,-0.2286
BA,us,2024-01-16,down,0.0279,3.29,True,False,False,False,-0.034,-0.0207,-0.2295,0.0014,-0.1966
BA,us,2024-03-11,down,0.012,2.08,True,False,False,False,-0.0254,-0.0935,-0.0627,-0.089,-0.1313
BA,us,2024-09-03,down,0.011,3.21,True,False,False,False,-0.0487,-0.0753,-0.155,-0.0587,-0.021
BA,us,2024-10-09,down,0.0127,1.34,False,False,False,False,0.05,-0.0389,0.1083,-0.0916,0.0602
BA,us,2024-10-21,up,0.0127,1.5,False,True,True,False,-0.006,-0.1075,0.0432,-0.0603,0.0815
BA,us,2025-03-19,up,0.0171,1.75,True,False,False,True,-0.0219,-0.0232,0.1046,0.0957,0.1454
BA,us,2025-04-03,down,0.0323,1.74,True,False,False,False,0.092,0.1729,0.2359,0.1425,0.2307
BA,us,2025-04-04,down,0.0293,2.32,True,False,False,False,0.1495,0.2499,0.3207,0.1306,0.224
BA,us,2025-04-23,up,0.0418,1.52,True,False,False,True,0.0285,0.0903,0.1526,0.0696,0.0701
BA,us,2025-06-12,down,0.0277,3.68,True,False,False,False,0.0315,0.0934,0.0461,0.0661,-0.0732
BA,us,2025-09-26,up,0.0104,2.2,True,False,True,False,-0.0343,-0.0229,-0.0578,-0.104,0.0234
BA,us,2025-10-30,down,0.0104,2.41,True,False,False,False,-0.016,-0.0606,0.1815,0.0359,0.1815
BA,us,2025-12-02,up,0.0293,2.53,True,True,False,True,0.0104,0.0536,0.1085,0.1758,0.0443
BA,us,2026-03-19,down,0.0131,1.42,False,False,False,False,0.0383,0.0311,-0.0091,-0.0068,
BA,us,2026-04-01,up,0.0209,1.2,False,False,False,True,-0.0151,0.0079,-0.0982,-0.0191,
BE,us,2018-11-06,down,0.0499,5.51,True,False,False,False,-0.1165,-0.0753,-0.3787,-0.2334,-0.2108
BE,us,2019-01-22,down,0.0127,1.51,True,False,False,False,-0.1496,-0.0309,-0.0295,0.3054,0.2509
BE,us,2019-02-13,up,0.0123,2.07,True,False,False,True,0.302,0.1167,0.1632,-0.1714,-0.2472
BE,us,2019-04-29,up,0.0175,3.72,True,False,False,True,0.0473,-0.0969,-0.2017,-0.2347,-0.3379
BE,us,2019-08-13,down,0.2319,9.24,True,False,False,False,-0.0241,0.0367,-0.2524,-0.2536,0.3844
BE,us,2019-08-19,up,0.0214,0.93,False,False,False,False,-0.1705,-0.4164,-0.0323,-0.3031,0.3305
BE,us,2019-09-17,down,0.0937,4.37,True,False,False,False,-0.0243,-0.1005,0.6542,-0.1796,0.9503
BE,us,2019-11-04,up,0.0149,1.7,True,True,False,True,0.7576,0.5918,1.0551,-0.0257,0.5266
BE,us,2019-11-08,up,0.0192,3.15,True,True,False,True,0.2024,0.015,0.7666,0.0067,0.8071
BE,us,2019-12-03,down,0.0191,0.56,False,False,False,False,0.0747,0.2631,0.4799,0.3612,0.0479
BE,us,2020-01-27,down,0.0201,1.02,False,False,False,False,0.1744,0.3318,0.0923,0.0343,-0.0671
BE,us,2020-02-13,down,0.0368,2.79,True,False,False,False,0.0609,-0.1648,-0.0035,-0.286,-0.1169
BE,us,2020-02-19,up,0.0136,2.38,True,True,True,False,-0.2086,-0.4915,-0.2773,-0.3494,-0.1826
BE,us,2020-03-09,down,0.0101,0.69,False,False,False,False,-0.3607,-0.3558,-0.232,0.5157,0.8669
BE,us,2020-03-12,down,0.0946,1.1,False,False,False,False,-0.1992,-0.1818,0.0102,0.4005,0.431
BE,us,2020-03-17,down,0.0637,2.16,True,False,False,False,0.2563,0.5002,0.9338,0.3882,0.4199
BE,us,2020-03-24,up,0.0119,1.55,True,False,False,True,-0.1847,0.2667,0.3352,0.476,0.8506
BE,us,2020-06-30,up,0.0697,4.88,True,True,False,True,0.5785,0.1276,0.2895,-0.3,0.0959
BE,us,2020-07-15,up,0.0359,3.41,True,True,False,False,-0.2815,-0.3,0.0959,0.193,0.2274
BE,us,2020-10-02,down,0.0339,1.43,False,False,False,False,0.1407,-0.1866,0.6246,-0.0741,0.9542
BE,us,2020-10-15,down,0.0309,1.37,False,False,False,False,-0.1781,-0.1202,0.7743,0.6391,1.5338
BE,us,2020-11-03,up,0.0213,1.32,False,False,True,False,0.254,0.5793,1.441,0.3165,0.742
BE,us,2020-11-05,up,0.0323,1.13,False,False,False,True,0.1967,0.7576,1.5648,0.3662,0.5307
BE,us,2020-12-22,up,0.0317,1.25,False,False,False,False,0.0746,0.2826,-0.1619,0.2395,-0.309
BE,us,2021-01-06,up,0.0169,1.05,False,False,False,True,0.2074,0.3386,-0.2301,-0.1629,-0.4913
BE,us,2021-01-07,up,0.0159,1.59,True,True,False,True,0.1873,0.2395,-0.309,-0.2985,-0.5181
BE,us,2021-03-01,up,0.0197,0.79,False,False,True,False,-0.037,-0.2487,-0.3665,-0.2346,-0.2156
BE,us,2021-03-31,up,0.0276,1.15,False,False,False,False,-0.1957,-0.0795,-0.0677,-0.1728,-0.0666
BE,us,2021-05-04,down,0.0344,1.19,False,False,False,False,-0.1086,0.0539,-0.1285,0.1613,0.0085
BE,us,2021-05-20,up,0.0128,0.89,False,False,False,True,0.1047,0.1227,-0.1551,0.0419,-0.2005
BE,us,2021-07-21,up,0.0128,1.12,False,False,True,False,-0.0958,-0.1038,-0.0535,0.0329,0.3711
BE,us,2021-10-25,up,0.1717,6.12,True,True,False,True,0.2548,0.0119,-0.3825,-0.2759,-0.5598
BE,us,2021-11-15,down,0.0249,1.05,False,False,False,False,-0.0698,-0.2837,-0.4546,-0.2818,-0.2248
BE,us,2022-01-31,up,0.011,1.01,False,False,False,True,0.1853,0.5403,0.3621,0.24,-0.2046
BE,us,2022-02-09,up,0.0184,0.87,False,False,False,True,0.306,0.5317,0.042,0.1976,-0.127
BE,us,2022-02-28,up,0.0408,1.92,True,True,False,False,-0.0244,0.0404,-0.2288,0.0526,-0.085
BE,us,2022-03-14,down,0.0114,0.72,False,False,False,False,0.0722,0.0526,-0.085,-0.109,-0.0829
BE,us,2022-04-06,down,0.011,1.02,False,False,False,False,-0.1536,-0.134,-0.1403,-0.1027,-0.018
BE,us,2022-05-06,down,0.1022,3.44,True,False,False,False,0.0865,0.2468,0.4084,0.1381,0.5997
BE,us,2022-06-13,down,0.0272,1.45,False,False,False,False,0.0766,0.1135,0.5779,-0.0483,0.3489
BE,us,2022-07-15,down,0.0113,1.7,True,False,False,False,0.1907,0.7888,0.1517,0.3123,-0.1033
BE,us,2022-07-28,up,0.1099,3.34,True,True,False,True,0.4134,0.3234,-0.0981,-0.0729,-0.2409
BE,us,2022-08-08,up,0.0194,1.64,True,True,True,False,-0.0188,0.0109,-0.2084,0.0346,-0.0777
BE,us,2022-08-16,down,0.0423,3.08,True,False,False,False,0.021,0.0772,-0.1929,-0.0819,-0.1364
BE,us,2022-08-22,down,0.0108,1.02,False,False,False,False,0.0291,0.0346,-0.0777,-0.0614,-0.1631
BE,us,2022-09-16,down,0.0101,1.0,False,False,False,False,-0.1328,-0.2761,-0.1689,-0.1627,-0.1903
BE,us,2022-10-04,up,0.015,1.01,False,False,True,False,-0.1983,-0.1831,-0.1652,0.2077,0.2716
BE,us,2022-11-04,up,0.0183,1.98,True,True,False,True,0.0423,0.0308,0.2196,0.0241,0.075
BE,us,2023-01-10,up,0.0123,1.74,True,False,False,True,0.1245,0.0345,-0.2444,-0.1158,-0.3277
BE,us,2023-03-30,up,0.0231,1.01,False,False,False,False,-0.0882,-0.1786,-0.2665,-0.3009,-0.1215
BE,us,2023-05-11,down,0.0609,5.0,True,False,False,False,0.0181,0.1013,0.0983,0.1003,-0.0082
BE,us,2023-08-02,down,0.0128,1.28,False,False,False,False,-0.1055,-0.0986,-0.2722,0.04,-0.2463
BE,us,2023-09-21,down,0.0122,1.22,False,False,False,False,-0.2046,-0.122,-0.0619,-0.0129,0.2564
BE,us,2023-11-09,up,0.0572,2.3,True,False,True,False,0.1658,0.2189,-0.1132,0.0819,-0.4681
BE,us,2023-11-14,up,0.0354,1.36,False,False,False,True,0.1456,0.0495,-0.1234,0.0115,-0.4683
BE,us,2023-11-29,up,0.0117,0.86,False,True,False,False,-0.0874,0.0115,-0.4683,-0.0785,-0.3432
BE,us,2023-12-14,up,0.013,2.12,True,False,True,False,0.016,-0.1879,-0.4015,-0.2652,-0.3588
BE,us,2024-01-16,down,0.0107,1.62,True,False,False,False,-0.075,-0.091,-0.1337,-0.2399,-0.1882
BE,us,2024-01-29,down,0.0406,1.93,True,False,False,False,0.0155,-0.2487,-0.2219,-0.1955,-0.0778
BE,us,2024-02-16,down,0.1459,4.52,True,False,False,False,-0.1116,-0.04,0.2123,0.2853,0.6886
BE,us,2024-04-10,down,0.0217,1.0,False,False,False,False,-0.1389,0.0273,0.0031,0.7152,0.3772
BE,us,2024-05-29,down,0.0148,0.74,False,False,False,False,-0.0425,-0.2017,-0.3078,-0.1253,-0.3757
BE,us,2024-06-04,down,0.0115,0.64,False,False,False,False,-0.1293,-0.2581,-0.2678,0.0624,-0.2807
BE,us,2024-06-12,up,0.0107,0.82,False,False,True,False,-0.1608,-0.1253,-0.3757,0.1163,-0.213
BE,us,2024-06-14,down,0.0106,0.63,False,False,False,False,-0.2145,0.0083,-0.2822,0.1556,-0.1532
BE,us,2024-08-02,down,0.0385,1.09,False,False,False,False,-0.0554,-0.0476,-0.2324,-0.173,0.0896
BE,us,2024-08-09,up,0.0206,1.43,False,False,False,True,-0.0225,-0.1766,-0.1307,-0.1008,0.8738
BE,us,2024-09-06,down,0.0497,2.84,True,False,False,False,0.0416,0.0248,1.585,-0.0975,1.3291
BE,us,2024-11-15,up,0.2974,5.94,True,True,False,True,0.2429,0.2011,0.1576,-0.1492,-0.1004
BE,us,2025-01-27,down,0.1046,3.3,True,False,False,False,0.1233,-0.0115,-0.1261,0.0655,-0.2795
BE,us,2025-01-30,up,0.0105,0.94,False,False,True,False,0.0428,0.0392,-0.0951,0.0672,-0.1937
BE,us,2025-04-03,down,0.0139,1.11,False,False,False,False,-0.1018,-0.206,-0.01,0.0542,0.263
BE,us,2025-04-04,down,0.0247,2.57,True,False,False,False,-0.0303,-0.1321,0.1275,0.0164,0.2584
BE,us,2025-04-30,down,0.0112,1.32,False,False,False,False,0.0458,-0.0504,0.7465,0.0713,0.7738
BE,us,2025-05-12,up,0.0463,1.02,False,False,False,False,0.031,0.1094,0.8584,0.0631,1.1904
BE,us,2025-06-30,up,0.0338,2.32,True,True,True,False,0.0512,0.4246,1.8192,0.5968,2.3754
BE,us,2025-07-09,up,0.0398,3.65,True,True,False,False,-0.0797,0.3396,1.9898,0.6491,3.2355
BE,us,2025-07-24,up,0.1103,4.16,True,True,False,True,0.1165,0.3542,2.3225,0.5271,2.5095
BE,us,2025-08-13,up,0.0224,1.42,False,True,True,False,0.1509,0.5068,2.0625,0.3304,0.8245
BE,us,2025-09-10,up,0.0753,1.93,True,True,False,True,0.0824,0.3561,0.8234,0.354,0.1362
BE,us,2025-09-16,up,0.0202,1.23,False,True,False,False,0.1417,0.5501,0.3374,0.3081,0.047
BE,us,2025-09-24,down,0.0798,2.44,True,False,False,False,0.2478,0.354,0.1362,0.608,0.1613
BE,us,2025-10-13,up,0.1036,1.78,True,True,False,False,-0.046,0.239,0.0655,-0.0954,0.3262
BE,us,2025-10-29,up,0.0766,2.01,True,True,False,True,-0.0464,-0.2324,0.1243,-0.1484,0.1577
BE,us,2026-01-05,up,0.0168,1.08,False,False,True,False,0.4757,0.6233,0.3198,0.0235,0.3459
BE,us,2026-01-08,up,0.034,2.2,True,True,False,True,0.1896,0.1723,0.1568,0.1161,0.5003
CAT,us,2018-05-21,up,0.0119,1.0,False,True,True,False,-0.0435,-0.1106,-0.1996,-0.1145,-0.1315
CAT,us,2018-06-15,down,0.0115,2.39,True,False,False,False,-0.0745,-0.0876,-0.0905,0.0044,0.0661
CAT,us,2018-08-15,down,0.0105,1.11,False,False,False,False,0.0401,0.0703,0.0016,0.073,-0.0395
CAT,us,2018-10-23,down,0.0479,3.86,True,False,False,False,0.0815,0.0623,0.1523,0.0118,0.0288
CAT,us,2018-10-31,up,0.0129,1.23,False,False,False,True,0.0327,0.0611,0.0848,0.0494,0.0471
CAT,us,2018-11-07,up,0.0107,0.86,False,False,True,False,-0.0262,-0.0234,-0.0038,0.0558,0.0755
CAT,us,2018-11-20,down,0.013,0.99,False,False,False,False,0.0282,0.0583,0.0947,0.0507,0.0233
CAT,us,2018-12-03,up,0.0188,1.59,True,True,True,False,-0.0189,-0.005,-0.0041,0.0457,-0.0322
CAT,us,2019-01-28,down,0.0455,3.35,True,False,False,False,0.0107,0.0504,0.0013,-0.0052,-0.0375
CAT,us,2019-08-29,up,0.0134,0.85,False,False,False,True,0.1069,0.0606,0.1636,-0.0288,0.0287
CAT,us,2019-09-05,up,0.0106,1.41,False,True,False,True,0.047,-0.0036,0.1258,0.0164,0.0684
CAT,us,2019-10-11,up,0.0193,2.06,True,False,False,True,0.0788,0.1202,0.0587,-0.0013,-0.0765
CAT,us,2019-12-03,down,0.0169,1.3,False,False,False,False,0.0127,0.0201,-0.086,-0.0304,-0.1116
CAT,us,2020-01-27,down,0.0104,1.09,False,False,False,False,-0.0449,-0.016,-0.0452,-0.069,-0.0454
CAT,us,2020-03-09,down,0.0491,1.86,True,False,False,False,0.0648,0.1857,0.0873,-0.0177,0.011
CAT,us,2020-03-12,down,0.0579,1.87,True,False,False,False,0.1388,0.2273,0.1961,-0.0418,-0.0456
CAT,us,2020-04-06,up,0.011,0.8,False,True,False,False,-0.1104,-0.1679,-0.1212,-0.049,0.0813
CAT,us,2020-04-13,down,0.0252,1.5,True,False,False,False,-0.0228,-0.1008,-0.0192,-0.0227,0.0543
CAT,us,2020-04-15,down,0.0123,0.83,False,False,False,False,0.0307,-0.0684,0.0099,-0.0276,0.0553
CAT,us,2020-04-17,up,0.0126,0.63,False,False,True,False,-0.0332,-0.0708,0.0594,0.0063,0.1135
CAT,us,2020-05-18,up,0.0372,1.23,False,False,False,True,0.0278,0.0703,0.0999,0.0205,0.0256
CAT,us,2020-05-26,up,0.0159,0.97,False,False,False,True,0.0703,0.0273,0.0518,-0.0351,0.0007
CAT,us,2020-06-05,up,0.0338,1.37,False,True,False,False,-0.0274,-0.0393,-0.0376,0.0134,0.0724
CAT,us,2020-06-11,down,0.0285,1.46,False,False,False,False,-0.0009,-0.008,0.0836,0.0674,0.106
CAT,us,2020-06-16,up,0.0162,1.73,True,False,False,False,-0.0174,0.0305,0.0888,0.0649,0.1026
CAT,us,2020-09-21,down,0.0168,1.13,False,False,False,False,0.017,0.1068,0.1278,0.0984,0.0806
CAT,us,2020-10-28,down,0.0101,1.67,True,False,False,False,0.0292,0.0451,0.0652,0.0272,0.0716
CAT,us,2020-11-09,up,0.0277,1.41,False,True,False,True,0.015,0.0029,0.0377,-0.0214,0.1669
CAT,us,2021-07-19,down,0.0105,1.35,False,False,False,False,-0.0195,0.0203,-0.0884,-0.0028,-0.0669
CAT,us,2021-09-20,down,0.0274,2.76,True,False,False,False,0.0245,0.0083,-0.005,-0.004,-0.0384
CAT,us,2021-11-08,up,0.0113,1.67,True,True,True,False,-0.0525,-0.0442,-0.0149,-0.0139,0.0289
CAT,us,2021-12-16,up,0.0101,0.93,False,False,True,False,-0.0191,0.1107,0.1381,0.0324,0.0996
CAT,us,2021-12-20,down,0.0183,1.09,False,False,False,False,0.0661,0.1466,0.1703,-0.0134,0.078
CAT,us,2022-01-28,down,0.0102,2.52,True,False,False,False,0.0038,-0.0555,0.106,0.1238,0.1046
CAT,us,2022-06-10,down,0.0152,0.93,False,False,False,False,-0.1294,-0.1703,-0.1785,-0.0331,-0.0522
CAT,us,2022-06-13,down,0.0239,1.24,False,False,False,False,-0.1134,-0.1741,-0.1808,-0.0584,-0.0709
CAT,us,2022-08-02,down,0.0203,2.79,True,False,False,False,0.0233,0.0428,0.1404,0.0165,0.2752
CAT,us,2022-09-09,up,0.0215,1.05,False,False,False,False,-0.0419,0.0411,0.2488,0.1487,0.3863
CAT,us,2022-10-27,up,0.039,2.47,True,True,False,True,0.057,0.0522,0.1656,-0.0186,0.0305
CAT,us,2023-01-31,down,0.015,3.1,True,False,False,False,-0.0466,0.0145,-0.1643,-0.0543,-0.1384
CAT,us,2023-03-10,down,0.0103,2.02,True,False,False,False,-0.0735,-0.116,-0.1094,-0.0075,0.0157
CAT,us,2023-06-02,up,0.0163,2.61,True,True,False,True,0.0515,0.0504,0.1882,0.0421,0.1145
CAT,us,2023-08-01,up,0.0199,3.88,True,True,False,True,-0.0093,-0.0138,-0.065,-0.0134,-0.1398
